dataset,batch_size,lr,maxlen,hidden_units,num_blocks,num_heads,dropout_rate,l2_emb,num_epochs,device,norm_first,patience,n_workers,seed,save_path,best_epoch,best_valid_ndcg10,valid_ndcg10,valid_recall10,valid_ndcg20,valid_recall20,test_ndcg10,test_recall10,test_ndcg20,test_recall20,usernum,itemnum,history,runtime_sec
ratings.dat,128,0.001,100,50,3,1,0.2,0.0,50,cuda,False,5,1,42,results/ablation_num_blocks_3_seed42_best.pth,49,0.09936840084836691,0.0975284294681649,0.19472986410341397,0.12200612885117457,0.2918462048392443,0.09933792675079287,0.1934040437520716,0.1234312675526394,0.2890288365926417,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.1241058973555869, 0.925039659155176, 0.910688818769252, 0.8946401071041188, 0.8733619286658916, 0.8449080370842142, 0.8034625788952442, 0.7673365575201968, 0.7394341953257297, 0.7187542420752505, 0.7016303209548301, 0.6853669463319981, 0.6676298798398769, 0.6537072531720425, 0.635736660754427, 0.6256469564234957, 0.6089734536536197, 0.5981566056292108, 0.5891274061608822, 0.5775967151560681, 0.5702285969510992, 0.5630722324898902, 0.5548693233347953, 0.5470040174240761, 0.5395685966978682, 0.5328882945344803, 0.5277722097457723, 0.5222741650774124, 0.5148796806944177, 0.5104136695253089, 0.5067817359528644, 0.5035378831498166, 0.4970678813914035, 0.49396109898039636, 0.4916331691944853, 0.48647798249062074, 0.4831862582805309, 0.48148690132384603, 0.47882988414865857, 0.4733252398511197, 0.47146243174025354, 0.470598984906014, 0.46764224767684937, 0.46205362360528174, 0.46100652281274185, 0.4567958395531837, 0.4570289799507628, 0.45464386521501743, 0.45277619869151015, 0.4500076066940389], ""valid_ndcg10"": [0.017290971222089464, 0.020993617742144692, 0.021043424932771296, 0.021237806518987743, 0.02313907739197334, 0.027812565924344466, 0.029554623183252138, 0.03169053810843129, 0.03676586128877674, 0.0415258373137195, 0.045072028181162044, 0.04705810572125113, 0.04726765245369379, 0.0493740918179054, 0.053309825444975444, 0.055140009399088634, 0.058183999418167036, 0.060999479980873406, 0.0622541482050955, 0.06431348856740542, 0.06495615108650236, 0.06632396300415372, 0.06894802794220276, 0.06843699342463122, 0.0725269127603129, 0.07359478088009189, 0.07517341329567537, 0.07796510639710193, 0.07916484579939119, 0.08101856042194598, 0.08066599581174982, 0.08448332531978313, 0.08529041409929634, 0.08645891818520723, 0.08635668030452201, 0.08680706276895046, 0.0865676742040359, 0.09039493919338763, 0.0909131979310772, 0.09396028923276013, 0.09347020456877098, 0.09420550560975777, 0.09713290703982876, 0.09743944283598073, 0.09802428350518126, 0.09774617006844469, 0.09888190577929139, 0.09858567940778765, 0.09936840084836691, 0.0975284294681649], ""valid_recall10"": [0.0391117003646006, 0.043752071594298975, 0.04607225720914816, 0.044746436857805764, 0.047729532648326155, 0.05502154458070931, 0.05999337089824329, 0.06629101756711965, 0.0755717600265164, 0.08369240967848857, 0.08949287371561153, 0.09231024196221412, 0.09645343056015909, 0.10043089161418628, 0.10739144845873384, 0.11087172688100762, 0.11716937354988399, 0.12164401723566456, 0.12611866092144514, 0.12794166390454093, 0.12943321179980113, 0.1317533974146503, 0.1370566788200199, 0.1358965860125953, 0.14136559496188267, 0.14584023864766324, 0.14998342724560823, 0.1531322505800464, 0.15478952601922438, 0.16075571760026516, 0.15909844216108718, 0.16755054690089494, 0.16605899900563473, 0.1697050049718263, 0.17053364269141533, 0.17136228041100432, 0.16904209479615512, 0.18014584023864766, 0.18080875041431885, 0.18578057673185283, 0.18495193901226384, 0.18428902883659265, 0.18810076234670203, 0.1902552204176334, 0.1927411335764004, 0.1920782234007292, 0.19290686112031818, 0.192243950944647, 0.1942326814716606, 0.19472986410341397], ""valid_ndcg20"": [0.02487803931593608, 0.03022199021839079, 0.029885878836141497, 0.030607166332877148, 0.03251560691663432, 0.036899490350574396, 0.04033189557154651, 0.042795356079152316, 0.0487373918549221, 0.054341794738963195, 0.057711246961510206, 0.06052220824012468, 0.061606259234787165, 0.06491709009510613, 0.06974860959431169, 0.07286463024338248, 0.07638663796347409, 0.07969960401562456, 0.0796776980171964, 0.08479810881764453, 0.08527790469594185, 0.08929423779313173, 0.09107311584499019, 0.09049885585390886, 0.09475171731842051, 0.09530247322953433, 0.09726046337918617, 0.10024125325115894, 0.10339546097503091, 0.10465699334178376, 0.10481943333402875, 0.10814990551768558, 0.11011664748279554, 0.1099946411489287, 0.10982813377738618, 0.11133927534790752, 0.11182990614904721, 0.1155256867126291, 0.11575966343008756, 0.11858553806374036, 0.11825266840616781, 0.12004788662608526, 0.12290042357477844, 0.12278086644117636, 0.12369702766295584, 0.1236934799793815, 0.1251261593700101, 0.12459001200764307, 0.12472258696124737, 0.12200612885117457], ""valid_recall20"": [0.06927411335764004, 0.08070931388796818, 0.08137222406363938, 0.08203513423931057, 0.08534968511766655, 0.09131587669870732, 0.10291680477295327, 0.11070599933708983, 0.12313556513092476, 0.1347364932051707, 0.14003977461054026, 0.14617169373549885, 0.154292343387471, 0.16291017567119656, 0.17335101093801789, 0.18163738813390787, 0.18975803778588002, 0.19622141199867418, 0.195558501823003, 0.2096453430560159, 0.21030825323168711, 0.22323500165727544, 0.22555518727212462, 0.22389791183294663, 0.22986410341398741, 0.2323500165727544, 0.23798475306595956, 0.24196221411998675, 0.2512429565793835, 0.2550546900894929, 0.2550546900894929, 0.261518064302287, 0.26466688763672525, 0.263175339741465, 0.2638382499171362, 0.268975803778588, 0.2694729864103414, 0.2800795492210805, 0.27925091150149156, 0.2835598276433543, 0.28306264501160094, 0.28704010606562813, 0.2908518395757375, 0.2908518395757375, 0.29466357308584684, 0.29532648326151806, 0.29698375870069604, 0.29532648326151806, 0.29499502817368245, 0.2918462048392443]}",446.1800832748413
ratings.dat,128,0.001,100,50,3,1,0.2,0.0,50,cuda,False,5,1,43,results/ablation_num_blocks_3_seed43_best.pth,50,0.09681195072505677,0.09681195072505677,0.18544912164401722,0.12340941098700149,0.29118329466357307,0.09578619311287165,0.18511766655618164,0.12106405456599888,0.2853828306264501,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.125761940124187, 0.9251182751452669, 0.9124695392365151, 0.8957073092460632, 0.8764124385854031, 0.8504797714821836, 0.8160354976958417, 0.781011293543146, 0.7535818992777074, 0.7324478841842489, 0.7109297488598113, 0.6910321217902163, 0.6700537103287717, 0.6539557056224092, 0.6364342506895674, 0.6221606680687438, 0.6090877817032185, 0.5948609012238523, 0.5842339168203637, 0.5755685884901818, 0.5649472614552112, 0.5556270188473641, 0.5492876501793557, 0.5412227638224338, 0.5342263693505145, 0.5273607614192557, 0.5210354442292071, 0.5164437636416009, 0.5117645422194866, 0.505020741452562, 0.502760241006283, 0.49763489276804823, 0.49249522166049226, 0.4898330696085666, 0.4857333720998561, 0.4824148454564683, 0.4787300945596492, 0.4766997022831694, 0.47168294419633583, 0.4697655845195689, 0.46678717149064897, 0.46679884322146153, 0.46354221980622473, 0.4607505088156842, 0.4581837381454224, 0.45619944879349245, 0.4540729617818873, 0.45041154800577365, 0.44921526312828064, 0.44738908777845665], ""valid_ndcg10"": [0.019164127815250287, 0.02160702811223668, 0.022586921033996604, 0.02112228224458409, 0.020848509450496988, 0.023481370583958567, 0.028360837385333786, 0.03314821642508162, 0.03623148350429566, 0.03975894273263269, 0.04380298021854972, 0.049183850760337745, 0.05153003801712491, 0.05372106605877512, 0.05771961045029951, 0.06165269150174453, 0.0633036545512733, 0.06383860155617499, 0.06535780006996933, 0.06934830565558137, 0.07136920433884968, 0.07093966460127729, 0.07308645549407507, 0.07482893512077991, 0.075433144781688, 0.07703632628658601, 0.07850177620241991, 0.0815547567042189, 0.08041624834334721, 0.08148322661454704, 0.08205446790685808, 0.08422710304985696, 0.08533366104493413, 0.08711568631205802, 0.08635759710523552, 0.08859877829351306, 0.08885990556754304, 0.08832347482236924, 0.09241450146820707, 0.09405857058690108, 0.09309063422044088, 0.09307740299882895, 0.09524980727976802, 0.09431668587423557, 0.09403160497398812, 0.09645178516461878, 0.09581792998471031, 0.09634205460319857, 0.09440448241018419, 0.09681195072505677], ""valid_recall10"": [0.04441498176997017, 0.04590652966523036, 0.047232350016572756, 0.04607225720914816, 0.04441498176997017, 0.05021544580709314, 0.05982764335432549, 0.06811402055021544, 0.07540603248259861, 0.0777262180974478, 0.08783559827643354, 0.09645343056015909, 0.10059661915810408, 0.10672853828306264, 0.11451773284719921, 0.12131256214782897, 0.12595293337752733, 0.12744448127278754, 0.12910175671196553, 0.1365594961882665, 0.13821677162744447, 0.14119986741796486, 0.14401723566456745, 0.14633742127941665, 0.14683460391117004, 0.150149154789526, 0.1524693404043752, 0.15876698707325157, 0.1554524361948956, 0.15793834935366258, 0.15942989724892276, 0.16489890619821015, 0.16639045409347034, 0.16688763672522372, 0.16755054690089494, 0.1697050049718263, 0.17235664567451112, 0.1721909181305933, 0.17732847199204507, 0.17915147497514086, 0.18064302287040107, 0.17848856479946967, 0.18263175339741464, 0.18196884322174345, 0.18080875041431885, 0.18578057673185283, 0.18346039111700366, 0.18594630427577064, 0.18362611866092143, 0.18544912164401722], ""valid_ndcg20"": [0.026168434156807942, 0.03020660012775863, 0.030946808860318517, 0.02919242522947026, 0.030294306738610395, 0.03340451257731875, 0.03826228423114315, 0.0446157746195742, 0.048952290325807384, 0.05331609546953494, 0.058085796032074664, 0.06352428502640807, 0.06721580567929665, 0.06870564562391444, 0.07414290014774359, 0.07776254861344284, 0.08125181185216686, 0.08273006250534297, 0.08663045824207, 0.08915623931767744, 0.09215496663420411, 0.09209459843471918, 0.09520242805927243, 0.09782834541431686, 0.09840292163271479, 0.0999714348278742, 0.10307469815606826, 0.10450103007875709, 0.1055376522160229, 0.10619091773963596, 0.1075905095842266, 0.10799674672114269, 0.10951705338014858, 0.11244662859943644, 0.11133250934124417, 0.11356196266401596, 0.11380126129134918, 0.11369267982028822, 0.11751869806202914, 0.11867518082105029, 0.1176721827033255, 0.11859976055293264, 0.1210574613727563, 0.11924195089933831, 0.1203488214472779, 0.12269545510911362, 0.12200582947310114, 0.12119231524263155, 0.12053304596275619, 0.12340941098700149], ""valid_recall20"": [0.07242293669207822, 0.08037785880013258, 0.08070931388796818, 0.0782234007292012, 0.08220086178322837, 0.08982432880344714, 0.09943652635067948, 0.11352336758369241, 0.12645011600928074, 0.1317533974146503, 0.14484587338415644, 0.1539608882996354, 0.16324163075903214, 0.16639045409347034, 0.18031156778256546, 0.18544912164401722, 0.19754723235001656, 0.20268478621146835, 0.2137885316539609, 0.21528007954922107, 0.22124627113026185, 0.22505800464037123, 0.231852833941001, 0.23781902552204176, 0.23798475306595956, 0.24129930394431554, 0.2502485913158767, 0.2504143188597945, 0.2550546900894929, 0.25621478289691746, 0.26068942658269806, 0.2593636062313556, 0.26251242956579385, 0.2669870732515744, 0.2668213457076566, 0.268975803778588, 0.2716274444812728, 0.2734504474643686, 0.2775936360623136, 0.27709645343056016, 0.27809081869406693, 0.2797480941332449, 0.2853828306264501, 0.28123964202850515, 0.28488564799469673, 0.2901889294000663, 0.2875372886973815, 0.28471992045077893, 0.2878687437852171, 0.29118329466357307]}",445.5449547767639
ratings.dat,128,0.001,100,50,3,1,0.2,0.0,50,cuda,False,5,1,44,results/ablation_num_blocks_3_seed44_best.pth,47,0.09612355602332495,0.09557103703961323,0.18810076234670203,0.12125486656926977,0.2901889294000663,0.09457169036601111,0.18379184620483924,0.12045201937286243,0.2873715611534637,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.144559956611471, 0.9273067611329099, 0.9033468581260519, 0.8869192448068173, 0.8676769682701598, 0.8373378857653192, 0.7982067871601024, 0.7630534793468232, 0.7381143214854788, 0.7167647709237769, 0.6946303590815118, 0.6738211664747684, 0.6527878971810036, 0.6350287769703155, 0.6209145543423105, 0.6095127044840062, 0.5952209919056994, 0.5844822931796947, 0.5745219512188688, 0.5645685297377566, 0.556915043516362, 0.549083300093387, 0.5400826791499523, 0.5323404758534533, 0.5269971921088847, 0.5207521585707969, 0.5165469304044196, 0.513665535982619, 0.5069953938747974, 0.5033699375517825, 0.49768482053533514, 0.49316106704955404, 0.4917581747186945, 0.48732541533226664, 0.48368220506830417, 0.48142815206913236, 0.4779949885733584, 0.4743666452296237, 0.47355248636387764, 0.46862471991396965, 0.4675527893482371, 0.46371167137267744, 0.46014254524352705, 0.4594213512349636, 0.4578241116188942, 0.45461589541841063, 0.45142243453796876, 0.4488538662169842, 0.4484633809708534, 0.4439053687643498], ""valid_ndcg10"": [0.01633594740106723, 0.019696907028807987, 0.022006624750526452, 0.021299805529074917, 0.02081427255465782, 0.025609213551283462, 0.029007585026064472, 0.03253452027996173, 0.03628894015305263, 0.042297856363718425, 0.047315684901211796, 0.05112832774250004, 0.05309553823622495, 0.05609414073518466, 0.056856694958228, 0.05958746861248069, 0.06274970247218963, 0.0639449819056965, 0.06646890075044432, 0.06865450225210992, 0.07074771553252282, 0.07306163285863645, 0.07468011392347937, 0.07504912914949942, 0.07731225805710666, 0.07836372390270799, 0.07808709398263347, 0.08126601903020268, 0.08151733071306905, 0.08187767840647503, 0.08466257299469836, 0.08580766400022213, 0.08642221110134501, 0.08616812942602513, 0.08716399974943505, 0.08757778536181915, 0.08883587502372543, 0.09043776329975793, 0.09067171082736496, 0.0924784457769069, 0.09089866257102304, 0.0889762771825465, 0.09181024387475493, 0.0930240646724539, 0.09378791669808235, 0.09458148293994935, 0.09612355602332495, 0.094970934030115, 0.09487871092163455, 0.09557103703961323], ""valid_recall10"": [0.03728869738150481, 0.04176334106728538, 0.04706662247265495, 0.045575074577394764, 0.04424925422605237, 0.0568445475638051, 0.06363937686443487, 0.06943984090155784, 0.075074577394763, 0.08667550546900894, 0.09347033476963872, 0.10175671196552867, 0.10540271793172025, 0.11286045740802121, 0.114683460391117, 0.12015246934040437, 0.12645011600928074, 0.12843884653629434, 0.1315876698707325, 0.1357308584686775, 0.14103413987404706, 0.14484587338415644, 0.14766324163075903, 0.14700033145508784, 0.152635067948293, 0.1541266158435532, 0.1539608882996354, 0.16208153795160757, 0.16307590321511437, 0.16291017567119656, 0.16837918462048393, 0.1706993702353331, 0.17335101093801789, 0.17335101093801789, 0.1736824660258535, 0.17533974146503148, 0.17732847199204507, 0.17915147497514086, 0.17649983427245608, 0.18230029830957906, 0.18130593304607226, 0.17732847199204507, 0.18312893602916805, 0.18528339410009945, 0.187272124627113, 0.18760357971494862, 0.19191249585681142, 0.1900894928737156, 0.1882664898906198, 0.18810076234670203], ""valid_ndcg20"": [0.024222978304571388, 0.029699717141383322, 0.030579442591736655, 0.030219223682818496, 0.030810143238742045, 0.03595660152068632, 0.03973039507988823, 0.045130801257371414, 0.049069075556239364, 0.05536171394620518, 0.06102024486693269, 0.06533496543082543, 0.06816200445022007, 0.07245605634096175, 0.07434957074510079, 0.07768764225094889, 0.08091372255809397, 0.0833016338566616, 0.08694121563670759, 0.08906505686874372, 0.09134198141946119, 0.0941912876079625, 0.09664405162923939, 0.098759806728277, 0.09926070572143406, 0.1002679628574118, 0.10121642648751403, 0.103914771212129, 0.10400216956868684, 0.1064250999212696, 0.10785286578565513, 0.11034592171579521, 0.11010577914755583, 0.10982870922636809, 0.11203137689282086, 0.11290480826916012, 0.11358081186559196, 0.1147972347987273, 0.11617248631680249, 0.11708374178889043, 0.11563679786216896, 0.11494424689100982, 0.11866521067888006, 0.11835724154782941, 0.1198836828389259, 0.11980244009031951, 0.12037342459621428, 0.12000721587259537, 0.12049384211902989, 0.12125486656926977], ""valid_recall20"": [0.06894265826980445, 0.08153795160755718, 0.08137222406363938, 0.08104076897580378, 0.08418959231024196, 0.09811070599933709, 0.10606562810739145, 0.11948955916473318, 0.12595293337752733, 0.1388796818031157, 0.14782896917467683, 0.15860125952933377, 0.16556181637388134, 0.17815710971163407, 0.18445475638051045, 0.1925754060324826, 0.19903878024527677, 0.20550215445807093, 0.2131256214782897, 0.21660589990056348, 0.22306927411335764, 0.228538283062645, 0.23516738481935698, 0.24113357640039776, 0.23997348359297316, 0.24129930394431554, 0.24527676499834272, 0.25190586675505466, 0.2524030493868081, 0.26035797149486245, 0.26085515412661586, 0.2679814385150812, 0.2674842558833278, 0.26731852833941, 0.27245608220086176, 0.2759363606231356, 0.2759363606231356, 0.2757706330792178, 0.27809081869406693, 0.28057673185283394, 0.2797480941332449, 0.2797480941332449, 0.2905203844879019, 0.2865429234338747, 0.29118329466357307, 0.2875372886973815, 0.2886973815048061, 0.2898574743122307, 0.2901889294000663, 0.2901889294000663]}",447.51669454574585
