dataset,batch_size,lr,maxlen,hidden_units,num_blocks,num_heads,dropout_rate,l2_emb,num_epochs,device,norm_first,patience,n_workers,seed,save_path,best_epoch,best_valid_ndcg10,valid_ndcg10,valid_recall10,valid_ndcg20,valid_recall20,test_ndcg10,test_recall10,test_ndcg20,test_recall20,usernum,itemnum,history,runtime_sec
ratings.dat,128,0.001,100,50,2,5,0.2,0.0,50,cuda,False,5,1,42,results/ablation_num_heads_5_seed42_best.pth,48,0.1021822088701065,0.09892554709463049,0.1892608551541266,0.12423978967626118,0.2896917467683129,0.09629462594842725,0.18478621146834603,0.12042979937311081,0.28074245939675174,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.155310297265966, 0.9278418713427604, 0.8967462562500162, 0.8710467244716401, 0.8283465010054568, 0.7881678203318981, 0.7545115224858547, 0.7304829676100548, 0.7082442590530883, 0.6852680444717407, 0.6654002108472459, 0.6465763031168187, 0.6297733745676406, 0.6164067653899498, 0.6013013568330319, 0.5925646107247535, 0.57905084021548, 0.5701328706234059, 0.5628396259977463, 0.5528068935617487, 0.5477465251658825, 0.5397748554006536, 0.5334408841234572, 0.526658296585083, 0.5209174333734715, 0.5151155413465297, 0.5125320021142351, 0.508498138569771, 0.5026950366953586, 0.4990063785238469, 0.49675608759230755, 0.4944241528815411, 0.48881805577176685, 0.48505789041519165, 0.48510469781591536, 0.47969054414870893, 0.47686487626522145, 0.4753424220896782, 0.4720721771108343, 0.46671124405049264, 0.46683951197786533, 0.46561287692252623, 0.463027482971232, 0.4575704152279712, 0.45816668994883275, 0.4536713380762871, 0.4541902928910357, 0.4515367930239819, 0.4497648173190178, 0.4476762439342255], ""valid_ndcg10"": [0.016797861235497306, 0.018962067047994455, 0.02188263541119593, 0.025162866343574918, 0.0287762324660161, 0.03183821763126697, 0.035384470244187595, 0.038744085673948325, 0.04633398744587949, 0.051003297104180854, 0.055824794177754766, 0.05777302974147074, 0.05928826405588341, 0.060304105222797215, 0.06200924068942493, 0.06443900506039711, 0.06621614901262424, 0.06913312999120047, 0.06825757669690184, 0.07176005737147523, 0.07139514969807527, 0.07183169007788458, 0.07213715090490343, 0.07329760495134602, 0.07558073459278424, 0.0763087596157297, 0.0784752534306036, 0.08032575212950936, 0.08134731391714164, 0.08511748285615872, 0.08628181869399312, 0.08713693007858275, 0.08817051180384089, 0.0900297832280078, 0.0920543834015204, 0.09254516739833928, 0.09355380832627357, 0.09597144660728121, 0.09687711873105653, 0.0962330080251311, 0.09699378741097239, 0.0978603714316927, 0.09756064156989115, 0.10036200472224092, 0.09977048911196648, 0.10074558566298875, 0.09911408907048527, 0.1021822088701065, 0.10082717205098317, 0.09892554709463049], ""valid_recall10"": [0.03596287703016241, 0.03994033808418959, 0.046900894928737155, 0.05104408352668213, 0.06165064633742128, 0.06529665230361285, 0.07490884985084521, 0.07888631090487239, 0.09065296652303613, 0.10142525687769308, 0.11269472986410341, 0.11866092144514419, 0.11915810407689759, 0.12081537951607557, 0.12462711302618495, 0.12479284057010274, 0.12976466688763671, 0.1339078554855817, 0.1347364932051707, 0.14252568776930727, 0.14368578057673184, 0.14468014584023864, 0.14517732847199205, 0.14799469671859464, 0.1537951607557176, 0.1537951607557176, 0.15810407689758038, 0.16175008286377196, 0.16058999005634736, 0.16622472654955253, 0.16655618163738814, 0.17020218760357972, 0.1708650977792509, 0.17335101093801789, 0.1769970169042095, 0.17550546900894928, 0.17865429234338748, 0.18263175339741464, 0.18528339410009945, 0.18445475638051045, 0.18611203181968844, 0.18561484918793503, 0.18495193901226384, 0.1882664898906198, 0.18876367252237322, 0.18694066953927743, 0.18660921445144182, 0.1942326814716606, 0.19290686112031818, 0.1892608551541266], ""valid_ndcg20"": [0.02406782932219802, 0.028580669868566107, 0.030632252469743583, 0.03514805890944347, 0.03857723532536133, 0.0431124186189509, 0.04743085928159811, 0.052172000620575004, 0.06066399493056238, 0.06693516420707567, 0.07209124199868798, 0.07476021737350817, 0.07740447151668983, 0.08040224556359615, 0.08176359628785472, 0.08450236766508015, 0.08699232427352083, 0.09003702201777547, 0.08861518082198473, 0.09283429767414518, 0.09328584288619786, 0.09493823272087472, 0.09634175622099724, 0.09654147264250244, 0.09818809264337316, 0.09919127563897101, 0.10154588250758118, 0.10234883766465613, 0.10508010084671927, 0.10795850431572056, 0.1098006157970723, 0.11001961334384612, 0.11133262385737325, 0.11298978040227918, 0.11452142128640506, 0.11549586544481157, 0.11781957841567817, 0.11966367789838714, 0.11962871093183856, 0.12087400219838397, 0.12102457006921971, 0.12163197978582264, 0.12207112953314433, 0.12464249411887773, 0.12379503343746717, 0.1263492630482519, 0.1240370060570652, 0.12534182404103858, 0.12511122603629982, 0.12423978967626118], ""valid_recall20"": [0.06496519721577726, 0.07838912827311899, 0.08170367915147497, 0.09098442161087172, 0.10076234670202187, 0.11020881670533643, 0.12313556513092476, 0.1327477626781571, 0.14799469671859464, 0.16506463374212793, 0.17782565462379848, 0.18660921445144182, 0.1912495856811402, 0.20086178322837256, 0.20351342393105734, 0.20417633410672853, 0.21246271130261848, 0.21743453762015247, 0.21577726218097448, 0.22654955253563142, 0.2308584686774942, 0.23616175008286378, 0.24080212131256215, 0.24047066622472654, 0.24345376201524693, 0.24477958236658934, 0.2495856811402055, 0.2497514086841233, 0.2548889625455751, 0.2570434206165065, 0.25969506131919123, 0.26102088167053367, 0.26284388465362946, 0.26483261518064305, 0.26632416307590323, 0.2668213457076566, 0.2752734504474644, 0.27659927079880675, 0.2759363606231356, 0.28273118992376534, 0.28123964202850515, 0.2800795492210805, 0.2823997348359297, 0.28505137553861454, 0.2842227378190255, 0.2890288365926417, 0.2858800132582035, 0.2867086509777925, 0.2895260192243951, 0.2896917467683129]}",404.81561756134033
ratings.dat,128,0.001,100,50,2,5,0.2,0.0,50,cuda,False,5,1,43,results/ablation_num_heads_5_seed43_best.pth,46,0.09906495803054466,0.0985156029893268,0.191415313225058,0.12400373901595256,0.29300629764666886,0.09300605589133597,0.17882001988730528,0.11785691290839725,0.2775936360623136,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.1573108117631141, 0.9264061400230895, 0.8964517230683184, 0.8699957373294425, 0.8341571790106753, 0.7934989472653003, 0.7586953018574004, 0.7299623375243329, 0.7025368657517941, 0.6789527357892787, 0.6578974635043042, 0.6425778878496048, 0.6260850607080662, 0.6137787268516866, 0.5994379976962475, 0.5891624853966084, 0.5782822116892389, 0.5671721151534547, 0.5583550866613997, 0.5513771011474284, 0.5431921241131235, 0.5354706023601775, 0.5303543171984084, 0.5242079591497462, 0.5182336676628032, 0.5121819770082514, 0.507131998843335, 0.50443771164468, 0.49930247410814815, 0.4938420361660896, 0.4918358782504467, 0.4877750074609797, 0.4828536662649601, 0.4811656373612424, 0.47660426383322857, 0.4747289438196953, 0.4719783904704642, 0.46828976400355077, 0.4651239647510204, 0.4633372368964743, 0.46145579155455246, 0.4611863715851561, 0.4581568253801224, 0.45614940942601956, 0.4534448930557738, 0.4511144497293107, 0.4497500886308386, 0.4461305902359333, 0.4451887956325044, 0.443354827926514], ""valid_ndcg10"": [0.019659689233176656, 0.023237585827249, 0.0233208641266318, 0.024963844241424893, 0.027642425092340522, 0.03372101925763561, 0.03865869146036978, 0.04322002395329845, 0.04707524730786801, 0.05085788063560203, 0.05357502952123215, 0.05821191920865493, 0.060163068021791395, 0.06402925163332843, 0.06536732548776521, 0.06908642333534802, 0.0705428865234364, 0.07162129137175928, 0.07453205138441557, 0.0779443171202362, 0.07951543688650847, 0.07931708743801923, 0.07873189779061655, 0.0810406702235698, 0.08312774073084242, 0.08157405572940431, 0.08304815938462858, 0.08412869059503406, 0.08611122584800761, 0.08675449985995, 0.08614251025173932, 0.0887291061448912, 0.09067307082096962, 0.08992036037541477, 0.09032618882913478, 0.09136799098199484, 0.09171434990761024, 0.09226592297087287, 0.09303334269075049, 0.09500191433874725, 0.09423069043660794, 0.09636496974520282, 0.09635614123086031, 0.09662185664343341, 0.09804775737186538, 0.09906495803054466, 0.09879381676888427, 0.09894395148001041, 0.09660853930878537, 0.0985156029893268], ""valid_recall10"": [0.043254888962545576, 0.047729532648326155, 0.04789526019224395, 0.050878355982764335, 0.0573417301955585, 0.06894265826980445, 0.07756049055353, 0.08568114020550216, 0.0936360623135565, 0.09844216108717269, 0.10822008617832284, 0.11402055021544581, 0.12031819688432217, 0.12711302618495193, 0.12910175671196553, 0.13821677162744447, 0.14119986741796486, 0.14119986741796486, 0.14517732847199205, 0.1541266158435532, 0.15578389128273118, 0.15777262180974477, 0.1554524361948956, 0.16009280742459397, 0.16456745111037455, 0.16241299303944315, 0.16473317865429235, 0.16755054690089494, 0.17136228041100432, 0.17335101093801789, 0.1716937354988399, 0.1756711965528671, 0.17964865760689427, 0.17915147497514086, 0.18031156778256546, 0.17981438515081208, 0.18064302287040107, 0.18180311567782564, 0.18312893602916805, 0.18495193901226384, 0.18511766655618164, 0.18909512761020883, 0.18644348690752402, 0.191415313225058, 0.190586675505469, 0.192243950944647, 0.19091813059330462, 0.1925754060324826, 0.1917467683128936, 0.191415313225058], ""valid_ndcg20"": [0.026946058774457517, 0.03144305247330803, 0.03178258981976782, 0.03430438154962117, 0.03768182663186869, 0.04397658614883743, 0.050505926648896936, 0.05787605269889699, 0.06127610486267758, 0.06756965575824127, 0.07059141494377906, 0.07624161719753146, 0.07786900666910973, 0.08127640713875559, 0.08447977538487453, 0.08799141432290829, 0.09114241296607316, 0.09289494959945999, 0.09700599560140988, 0.0990735605335687, 0.1020574185958355, 0.10120109090480162, 0.1014948001015779, 0.10385159544087368, 0.10548581343884139, 0.10446431625241398, 0.10664865167325885, 0.10794498602721389, 0.10920169316746159, 0.11135433696025969, 0.11147769491716139, 0.11230918118930998, 0.11457798120758268, 0.11434003999220814, 0.11500453503222825, 0.11717032055088648, 0.11727033352233845, 0.1182830519386065, 0.1188651095368141, 0.12091348323284694, 0.11992550253305648, 0.12119777592795944, 0.12241895342853494, 0.12163449586862635, 0.12309722030159821, 0.12376707761641251, 0.1238364598572653, 0.1233289566029016, 0.12123540381316375, 0.12400373901595256], ""valid_recall20"": [0.07242293669207822, 0.08037785880013258, 0.08203513423931057, 0.08800132582035135, 0.09744779582366589, 0.11004308916141863, 0.12462711302618495, 0.14401723566456745, 0.14998342724560823, 0.16473317865429235, 0.17633410672853828, 0.18561484918793503, 0.19075240304938682, 0.19572422936692077, 0.20517069937023533, 0.21345707656612528, 0.22323500165727544, 0.22572091481604242, 0.23433874709976799, 0.23831620815379517, 0.24577394763009613, 0.24461385482267153, 0.24610540271793171, 0.2507457739476301, 0.2535631421942327, 0.2532316871063971, 0.25820351342393105, 0.26184951939012263, 0.263175339741465, 0.2712959893934372, 0.27262180974477956, 0.2691415313225058, 0.27494199535962877, 0.27643354325488895, 0.27842227378190254, 0.2822340072920119, 0.28256546237984753, 0.28521710308253234, 0.2853828306264501, 0.2878687437852171, 0.2868743785217103, 0.2875372886973815, 0.2896917467683129, 0.2908518395757375, 0.2896917467683129, 0.2900232018561485, 0.2905203844879019, 0.2890288365926417, 0.2893602916804773, 0.29300629764666886]}",397.0513596534729
ratings.dat,128,0.001,100,50,2,5,0.2,0.0,50,cuda,False,5,1,44,results/ablation_num_heads_5_seed44_best.pth,47,0.09857086772059426,0.09744095654475093,0.18561484918793503,0.12328559873412435,0.2878687437852171,0.09550338182967537,0.18544912164401722,0.1205105941875288,0.28488564799469673,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.1439276312259918, 0.9234028407867919, 0.8963766808205462, 0.8747957615142173, 0.8426748869266916, 0.8005692045739357, 0.7612086306227014, 0.7279708626422476, 0.7011122969870872, 0.6798235190675613, 0.6619435979964885, 0.6484589006038423, 0.6359316896884999, 0.623053364297177, 0.6123931230382716, 0.6037082291663961, 0.5910074127481338, 0.579535221799891, 0.5709424120314578, 0.5610258363662882, 0.5530296944557352, 0.5453067459958665, 0.5367659507913792, 0.5288206110609338, 0.5235162149084375, 0.5171508776380661, 0.513235626702613, 0.5103132693057365, 0.5027166294290665, 0.49777726416892193, 0.49443498444049916, 0.4894207563806087, 0.48749263045635627, 0.48305686293764316, 0.4791144132614136, 0.4768218068366355, 0.47279422714355146, 0.4700212155250793, 0.4685053026422541, 0.4649947355402277, 0.4630502595546398, 0.46000916526672686, 0.45722390743012126, 0.4549822065424412, 0.4552508186786733, 0.452271486850495, 0.44876002567879697, 0.4465252763413368, 0.4446998821928146, 0.44042034478897746], ""valid_ndcg10"": [0.022433010424590945, 0.023109525032587664, 0.021828820491067952, 0.022391710835792958, 0.024865516242467876, 0.031136810667584242, 0.03768942657837056, 0.04210128500411803, 0.04463088300929248, 0.04723593886214466, 0.04988140065442378, 0.052457150197125164, 0.05369924619319314, 0.058449435270898444, 0.05986107753940886, 0.062427350448331746, 0.06394653257693485, 0.0662882003575583, 0.06842519996701087, 0.0708507801005417, 0.07327982363146725, 0.07487137438462337, 0.07542072008845968, 0.07820619762115637, 0.07857126907213252, 0.08085816647868065, 0.08214152030678615, 0.0826868209266108, 0.08472594462748381, 0.08514206864847151, 0.08596037796165826, 0.08575819623337526, 0.0893190009160536, 0.08596472697994295, 0.09073453110182048, 0.09045876282829775, 0.0913209740413849, 0.09197309233297163, 0.08997440620722658, 0.09380767247492079, 0.09341269816997133, 0.09315994375325162, 0.09377324098187041, 0.09546572191053669, 0.09677080917069529, 0.09799470574649634, 0.09857086772059426, 0.09595688283029974, 0.09775446011150968, 0.09744095654475093], ""valid_recall10"": [0.04242625124295658, 0.04756380510440835, 0.046900894928737155, 0.04789526019224395, 0.052701358965860125, 0.06562810739144846, 0.08054358634405039, 0.08601259529333775, 0.09181305933046072, 0.0952933377527345, 0.10076234670202187, 0.10606562810739145, 0.10623135565130924, 0.1153463705667882, 0.11866092144514419, 0.12512429565793834, 0.12810739144845873, 0.13208485250248592, 0.1340735830294995, 0.14053695724229368, 0.14451441829632086, 0.14733178654292342, 0.14749751408684122, 0.1521378853165396, 0.1549552535631422, 0.15876698707325157, 0.16141862777593635, 0.16241299303944315, 0.16589327146171692, 0.16705336426914152, 0.16755054690089494, 0.17036791514749752, 0.1745111037454425, 0.16821345707656613, 0.18014584023864766, 0.17848856479946967, 0.18097447795823665, 0.17931720251905867, 0.17666556181637388, 0.18246602585349686, 0.18213457076566125, 0.18279748094133244, 0.18412330129267485, 0.18528339410009945, 0.1882664898906198, 0.1912495856811402, 0.1892608551541266, 0.18462048392442823, 0.18677494199535963, 0.18561484918793503], ""valid_ndcg20"": [0.030488912876063035, 0.03142826988070689, 0.030240680220418155, 0.03156815657219401, 0.035493767810048135, 0.04208042055193982, 0.04902231950099809, 0.05532594802903131, 0.058918415741511194, 0.06328862717736412, 0.06598839445839907, 0.0681453718353074, 0.0699998890385297, 0.07530835578496124, 0.07742788178606781, 0.08072616509817096, 0.08324226875378597, 0.08712569478264286, 0.08988748309919473, 0.09246946965826357, 0.09427004530880767, 0.0975483696237437, 0.0984553978722844, 0.10110879687094457, 0.10135351974427813, 0.1033260707735199, 0.1044206020328852, 0.10630342233479148, 0.10804228187165811, 0.10977356300159336, 0.1101944307319181, 0.11064238550454852, 0.11311755897877855, 0.11185848292999809, 0.11482014024611846, 0.11546157583318141, 0.11597802510971408, 0.11742104448230901, 0.11595227967048047, 0.11886168507977425, 0.11848154338768134, 0.11835951599829922, 0.12004105725870638, 0.12082817404750262, 0.12217615560614724, 0.1221114063959302, 0.12341522746897952, 0.12104710707740737, 0.12229108771721584, 0.12328559873412435], ""valid_recall20"": [0.07474312230692741, 0.08087504143188598, 0.08054358634405039, 0.08485250248591315, 0.0951276102088167, 0.10954590652966523, 0.12545575074577395, 0.13854822671528008, 0.14865760689426583, 0.15942989724892276, 0.16489890619821015, 0.1688763672522373, 0.17136228041100432, 0.18263175339741464, 0.18892940006629103, 0.19804441498176997, 0.20467351673848194, 0.2149486244613855, 0.21925754060324826, 0.22704673516738483, 0.22770964534305602, 0.23699038780245277, 0.23897911832946636, 0.24328803447132913, 0.24527676499834272, 0.2477626781571097, 0.2495856811402055, 0.25571760026516405, 0.25820351342393105, 0.26483261518064305, 0.26400397746105403, 0.2694729864103414, 0.268975803778588, 0.2711302618495194, 0.27626781571097114, 0.27809081869406693, 0.27908518395757376, 0.2800795492210805, 0.2797480941332449, 0.2817368246602585, 0.28123964202850515, 0.28256546237984753, 0.2883659264169705, 0.2857142857142857, 0.2891945641365595, 0.2873715611534637, 0.2878687437852171, 0.2843884653629433, 0.2842227378190255, 0.2878687437852171]}",405.2103543281555
