param_name,param_value,best_valid_ndcg10_mean,best_valid_ndcg10_std,test_ndcg10_mean,test_ndcg10_std,test_recall10_mean,test_recall10_std,test_ndcg20_mean,test_ndcg20_std,test_recall20_mean,test_recall20_std,runtime_sec_mean,runtime_sec_std
num_heads,1,0.5703679607985778,0.0006978043115228416,0.5449870499073551,0.0021763635583690513,0.7930615401613083,0.0014966542022035202,0.5707537901564994,0.001764942562602601,0.8942105844658048,0.001421354582948711,250.90349555015564,0.2524950468869886
num_heads,2,0.5690309344252338,0.0004210463835041982,0.5435914470851928,0.0024507667879713813,0.7931167826759474,0.0023683516860265215,0.5698831599230197,0.0016000506314630331,0.8964755275660149,0.0013142611041177877,252.63465229670206,0.2442587237649602
num_heads,5,0.5672100503580958,0.0013143264370913898,0.5403091146814677,0.0018581858284459191,0.7902441719147055,0.0011267306405022511,0.5661437969843913,0.002126129910609291,0.8916694287923986,0.0004349799952497998,260.55010382334393,0.15989287488688367
