dataset,batch_size,lr,maxlen,hidden_units,num_blocks,num_heads,dropout_rate,l2_emb,num_epochs,device,norm_first,patience,n_workers,seed,save_path,best_epoch,best_valid_ndcg10,valid_ndcg10,valid_recall10,valid_ndcg20,valid_recall20,test_ndcg10,test_recall10,test_ndcg20,test_recall20,usernum,itemnum,history,runtime_sec
ratings.dat,128,0.001,200,50,2,1,0.2,0.0,50,cuda,False,5,1,42,results/ablation_maxlen_200_seed42_best.pth,47,0.10495572733853815,0.10409406893889497,0.20185614849187936,0.1318253237033889,0.3122306927411336,0.10162880336413642,0.19771295989393436,0.12631531645694385,0.2959893934371893,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.1450115860776697, 0.9152188250359069, 0.8850914531565727, 0.8539251114459748, 0.8129579640449361, 0.7813752204813855, 0.749507912930022, 0.7202867726062206, 0.6923846133211826, 0.6724228770174878, 0.6535596213442214, 0.6377950944799058, 0.620440532552435, 0.6090253616901155, 0.5970148025675023, 0.5845366767112244, 0.5735803132361554, 0.5647769342077539, 0.5557419543570661, 0.5454501294075175, 0.5394360144087609, 0.5323349884215821, 0.5260396029086823, 0.520740325780625, 0.5164456684538659, 0.5096979261712825, 0.5068994284944331, 0.5012421677721307, 0.4976070821285248, 0.4935909072135357, 0.4900004857398094, 0.487298495591955, 0.48522345055925087, 0.4828210897902225, 0.47742967275862996, 0.4758306551486888, 0.47260465393675133, 0.4695302577728921, 0.46813059931105755, 0.46530726805646366, 0.4629517330768261, 0.4610296976059041, 0.45981086822266276, 0.4559769782614201, 0.4567613088070078, 0.4515617527860276, 0.4519122800928481, 0.4482109204251715, 0.44677208332305257, 0.4465685917976055], ""valid_ndcg10"": [0.01750385394641216, 0.019864905707306802, 0.020359090079115846, 0.0250727471469152, 0.028300571721843786, 0.031716007603880235, 0.03627292912493213, 0.044241634026921266, 0.048085978036942464, 0.05168289405057889, 0.05631148148113793, 0.05978459953333497, 0.06365981585757241, 0.06435272885740886, 0.06783262851356933, 0.07079343046790143, 0.07375051536717203, 0.0727753510800847, 0.07479581642625306, 0.07672586406696416, 0.0803187826539573, 0.080459820674366, 0.08158029940623136, 0.08370823171359709, 0.08522778893778385, 0.08504326205492393, 0.08689627024634487, 0.09163446052077316, 0.0907424539778285, 0.091089157760745, 0.093240435843129, 0.0933637860050735, 0.09568746112428728, 0.09667212383288434, 0.09690415873686077, 0.09611131298384598, 0.09841347283816118, 0.09945620097600014, 0.09901031816637637, 0.10064322824675838, 0.10171681143847708, 0.10028239528763315, 0.10268984202605967, 0.10118663191563097, 0.10131825158053394, 0.10320585661384123, 0.10495572733853815, 0.10489902985040722, 0.10376772470982157, 0.10409406893889497], ""valid_recall10"": [0.03695724229366921, 0.04226052369903878, 0.04540934703347697, 0.05319854159761352, 0.05966191581040769, 0.06678820019887305, 0.07590321511435201, 0.08816705336426914, 0.09496188266489891, 0.10424262512429566, 0.11203181968843222, 0.11899237653297978, 0.12661584355319855, 0.12893602916804772, 0.1353994033808419, 0.14318859794497846, 0.14865760689426583, 0.14567451110374544, 0.14849187935034802, 0.15280079549221082, 0.15893271461716937, 0.15909844216108718, 0.16241299303944315, 0.16423599602253894, 0.16953927742790853, 0.16605899900563473, 0.16804772953264832, 0.17848856479946967, 0.17749419953596288, 0.17649983427245608, 0.18180311567782564, 0.18213457076566125, 0.18578057673185283, 0.18859794497845542, 0.18992376532979782, 0.18793503480278423, 0.192243950944647, 0.1942326814716606, 0.1927411335764004, 0.19489559164733178, 0.195558501823003, 0.19605568445475638, 0.19986741796486576, 0.19572422936692077, 0.19771295989393436, 0.19970169042094796, 0.19970169042094796, 0.20334769638713954, 0.20119323831620817, 0.20185614849187936], ""valid_ndcg20"": [0.02512712965925209, 0.029040450727423686, 0.028968929619317543, 0.03437846083526765, 0.038241568949874044, 0.042029994144481775, 0.04841488990444605, 0.05840870366512121, 0.06316662749742206, 0.0663046884381647, 0.0730319137325752, 0.07734349528633362, 0.08318093981190364, 0.08400330235517309, 0.08745450451226147, 0.09009717139986177, 0.09352609361151808, 0.09512067577624127, 0.09682179442462106, 0.09946415890153923, 0.10203239319168907, 0.10334726067566491, 0.10411198449282205, 0.1073399781660381, 0.1082023153684984, 0.1096855803965462, 0.11243658407479683, 0.1158735746767549, 0.11462919597058235, 0.11708157942586984, 0.11764913391930513, 0.11852095992952486, 0.12058554728366118, 0.12131603767378066, 0.12116146751234907, 0.12267659131625448, 0.1230597366525928, 0.12483483577916897, 0.12483025638469089, 0.12653370528001456, 0.1272177162671131, 0.12624120254265878, 0.12881624288287877, 0.12898291497699915, 0.12854120085047704, 0.1297703903320414, 0.13241939423165075, 0.13173819891121702, 0.13070419058331448, 0.1318253237033889], ""valid_recall20"": [0.06728538283062645, 0.07888631090487239, 0.07971494862446138, 0.09032151143520054, 0.09943652635067948, 0.10805435863440503, 0.12412993039443156, 0.14484587338415644, 0.1552867086509778, 0.16257872058336095, 0.17848856479946967, 0.1892608551541266, 0.20450778919456414, 0.20699370235333112, 0.21329134902220748, 0.21992045077891945, 0.2273781902552204, 0.23433874709976799, 0.23616175008286378, 0.24328803447132913, 0.24527676499834272, 0.2502485913158767, 0.25190586675505466, 0.25820351342393105, 0.2613523367583692, 0.2638382499171362, 0.2693072588664236, 0.27510772290354657, 0.27245608220086176, 0.27958236658932717, 0.27875372886973815, 0.2822340072920119, 0.2845541929068611, 0.2867086509777925, 0.2863771958899569, 0.2936692078223401, 0.2901889294000663, 0.29532648326151806, 0.29549221080543586, 0.29814385150812067, 0.29681803115677824, 0.29930394431554525, 0.3042757706330792, 0.3064302287040106, 0.306098773616175, 0.30560159098442163, 0.3084189592310242, 0.31024196221412, 0.3084189592310242, 0.3122306927411336]}",405.41286849975586
ratings.dat,128,0.001,200,50,2,1,0.2,0.0,50,cuda,False,5,1,43,results/ablation_maxlen_200_seed43_best.pth,49,0.1057507550774158,0.10345658435315144,0.19854159761352336,0.12880303553287872,0.29897248922770964,0.0987403289793633,0.18793503480278423,0.12424221934223097,0.2893602916804773,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50], ""train_loss"": [1.1393944367449333, 0.9136876590708469, 0.8856889466021923, 0.8575817612891502, 0.8172074404168637, 0.7818511331335027, 0.7459361781465247, 0.7120362964082272, 0.6840262476434099, 0.6618733583612645, 0.644276830744236, 0.629972110403345, 0.6174007502007992, 0.6039743829280773, 0.5935465947110602, 0.5806693713715736, 0.5705857251552825, 0.5622349825311215, 0.5524094814949847, 0.5465894798015026, 0.5370753870365468, 0.5311727041893817, 0.5246902621806936, 0.5199033472132175, 0.5139349470747278, 0.5102137656922036, 0.5044333966488533, 0.5012218349791587, 0.4964503563464956, 0.49266531683029013, 0.49144988808226076, 0.48793818785789167, 0.4836718998056777, 0.48130708235375425, 0.4765413739579789, 0.4736610061310707, 0.47021441573792316, 0.4684294855340998, 0.46639852257485087, 0.46392315562735215, 0.4607684124023356, 0.4604092322765513, 0.4574588232852043, 0.4549004765267068, 0.45388319898158946, 0.4525543280104373, 0.4508826681908141, 0.44997195994600336, 0.44689988963147426, 0.4452822297177416], ""valid_ndcg10"": [0.01736840347293879, 0.02206805100317154, 0.021681181951069297, 0.022782793595063702, 0.029295034489884585, 0.030817948079157127, 0.04094506902410882, 0.044731942253853525, 0.050511787968064804, 0.053278352938576974, 0.056641711114290644, 0.05958726843371086, 0.06299410726739821, 0.0639743574856309, 0.06752881943049233, 0.07015533578416065, 0.07398217860620925, 0.07566749977138662, 0.07926351635254225, 0.08164379104957416, 0.08244868553663837, 0.08356142095671713, 0.08485448747823218, 0.0853233805068372, 0.08693054832779065, 0.08747398172583591, 0.08797725798238049, 0.09018354456386414, 0.09058792422293399, 0.09346741696241172, 0.09273102092144038, 0.09306696600370845, 0.09452810659352187, 0.09420381201967813, 0.0945514169182945, 0.09410683941781657, 0.09595970895372107, 0.09639896459959622, 0.09837883993173455, 0.09855680564615658, 0.09658092870039604, 0.09879448602015553, 0.09946529236498475, 0.10012909716661199, 0.10237059391213384, 0.10176558358219617, 0.10310000311141201, 0.10530500990874957, 0.1057507550774158, 0.10345658435315144], ""valid_recall10"": [0.0386145177328472, 0.04640371229698376, 0.04540934703347697, 0.04839244282399735, 0.06231355651309248, 0.06380510440835267, 0.08137222406363938, 0.08700696055684455, 0.10043089161418628, 0.10606562810739145, 0.11153463705667882, 0.1158435531985416, 0.12363274776267816, 0.12595293337752733, 0.13208485250248592, 0.13838249917136228, 0.14451441829632086, 0.14716605899900564, 0.1564468014584024, 0.16092144514418297, 0.16307590321511437, 0.16241299303944315, 0.16589327146171692, 0.16721909181305933, 0.17136228041100432, 0.17136228041100432, 0.17053364269141533, 0.17716274444812727, 0.1768312893602917, 0.17981438515081208, 0.17882001988730528, 0.17998011269472985, 0.18428902883659265, 0.18163738813390787, 0.18362611866092143, 0.18114020550215446, 0.18561484918793503, 0.18594630427577064, 0.18776930725886642, 0.187272124627113, 0.18677494199535963, 0.18975803778588002, 0.1920782234007292, 0.1937354988399072, 0.19721577726218098, 0.19472986410341397, 0.19821014252568778, 0.20102751077229036, 0.20235333112363274, 0.19854159761352336], ""valid_ndcg20"": [0.02551963974652661, 0.03063476220430109, 0.030737086207011963, 0.03305317887088186, 0.03780968198042967, 0.042999805490676786, 0.0543034468628428, 0.05898457716324258, 0.0644823502571308, 0.06936910118655533, 0.07331417159591593, 0.07871586370367474, 0.08178942145377151, 0.08250784993088009, 0.08653221073543128, 0.09038457256856805, 0.09421886017382959, 0.09633117803091659, 0.10086729262764643, 0.10264804676673829, 0.10447768545982883, 0.10608145964781035, 0.10786268245901083, 0.10844620001289865, 0.10976848865276144, 0.11076153643494885, 0.11187676195349668, 0.11433302362998317, 0.114452342818763, 0.11681566492822659, 0.11654219640194417, 0.1176895840359771, 0.11806240668022462, 0.11886634907579896, 0.11925402940745042, 0.11965013180150644, 0.12084324254327453, 0.12205261968748055, 0.12341222796690793, 0.12322525824791188, 0.12233395915851047, 0.12498530184286318, 0.12603356990719441, 0.12501803113028578, 0.12776951273077194, 0.12766761954385084, 0.12869042397447167, 0.13068763519611162, 0.13100534433126115, 0.12880303553287872], ""valid_recall20"": [0.07126284388465363, 0.08070931388796818, 0.08137222406363938, 0.08916141862777593, 0.09645343056015909, 0.11219754723235002, 0.1344050381173351, 0.14352005303281407, 0.1564468014584024, 0.17053364269141533, 0.17782565462379848, 0.1920782234007292, 0.19870732515744116, 0.19920450778919457, 0.20732515744116672, 0.21892608551541265, 0.22505800464037123, 0.22903546569439842, 0.24229366920782233, 0.24461385482267153, 0.2510772290354657, 0.2515744116672191, 0.2570434206165065, 0.2593636062313556, 0.26218097447795824, 0.26416970500497183, 0.2654955253563142, 0.2732847199204508, 0.2712959893934372, 0.27262180974477956, 0.2734504474643686, 0.2777593636062314, 0.27792509115014913, 0.27958236658932717, 0.28157109711634076, 0.2822340072920119, 0.2845541929068611, 0.2878687437852171, 0.28704010606562813, 0.28505137553861454, 0.2888631090487239, 0.2940006629101757, 0.29731521378853165, 0.2925091150149155, 0.29814385150812067, 0.29781239642028506, 0.29996685449121646, 0.30195558501823005, 0.3029499502817368, 0.29897248922770964]}",408.6700818538666
ratings.dat,128,0.001,200,50,2,1,0.2,0.0,50,cuda,False,5,1,44,results/ablation_maxlen_200_seed44_best.pth,32,0.09538450906480858,0.09449541644266411,0.18528339410009945,0.12050040523947528,0.2888631090487239,0.0930346120007598,0.17948293006297647,0.11674127143638638,0.273947630096122,6034,3533,"{""epoch"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37], ""train_loss"": [1.1319098992550627, 0.9123512595257861, 0.8883718467773275, 0.8602115410439511, 0.8200731226738464, 0.7844600614081038, 0.7547179600025745, 0.725593183902984, 0.6992593306176206, 0.6749636010920748, 0.6575510742816519, 0.6432839492534069, 0.623864196716471, 0.6107541576344916, 0.5992310985605768, 0.5879609559444671, 0.5765009015164477, 0.5670639593550499, 0.558879257516658, 0.5514339741240156, 0.5433617386412113, 0.5377527373902341, 0.5321135140479879, 0.5229620597463973, 0.520214689538834, 0.5138833459387434, 0.50875959814863, 0.5030422489693824, 0.4997394237112492, 0.4959249997392614, 0.49229561204605915, 0.4891331893332461, 0.4850290170375337, 0.4820894180460179, 0.47913262882131213, 0.47666896530922426, 0.4712415007834739], ""valid_ndcg10"": [0.021680282442050443, 0.024649924363740798, 0.023409610692377777, 0.02529603648106511, 0.027994071762185692, 0.03205144053334132, 0.03611349598375672, 0.04219029084363648, 0.04760093788050634, 0.04949290922652659, 0.05077597033756172, 0.054429767568441915, 0.05632075382666992, 0.059723462009124186, 0.06349738821187025, 0.06564139606538527, 0.06933942066603535, 0.07090094461661321, 0.07359731909223945, 0.07557244380438045, 0.0797562171128748, 0.08169779157095618, 0.08461054525285917, 0.08581958039423582, 0.0869450924523621, 0.08843282920367752, 0.08969199016792148, 0.09061591101443683, 0.09261708970366214, 0.09191402394272344, 0.09295725237543627, 0.09538450906480858, 0.09499551161125828, 0.0939925243306261, 0.09355003144457202, 0.09504924330203465, 0.09449541644266411], ""valid_recall10"": [0.04126615843553198, 0.04706662247265495, 0.04839244282399735, 0.05336426914153132, 0.05982764335432549, 0.06844547563805105, 0.075074577394763, 0.08418959231024196, 0.0946304275770633, 0.09844216108717269, 0.10109380178985747, 0.11236327477626781, 0.1161750082863772, 0.12313556513092476, 0.12993039443155452, 0.13125621478289692, 0.1377195889956911, 0.14153132250580047, 0.14617169373549885, 0.14898906198210143, 0.15661252900232017, 0.16058999005634736, 0.16721909181305933, 0.16904209479615512, 0.1715280079549221, 0.1740139211136891, 0.17732847199204507, 0.17799138216771626, 0.18213457076566125, 0.18014584023864766, 0.18196884322174345, 0.18246602585349686, 0.18495193901226384, 0.18279748094133244, 0.18379184620483924, 0.18660921445144182, 0.18528339410009945], ""valid_ndcg20"": [0.03015069359178479, 0.03364341765455508, 0.03189320364684326, 0.03493521223159364, 0.038691600208945895, 0.04244106671834514, 0.04769344009236345, 0.05460213552802798, 0.060769381805044057, 0.06355066255183671, 0.06737302460409406, 0.07142600992382048, 0.07437352326899563, 0.07855425172542814, 0.08271741209421964, 0.08616681529268222, 0.09035053724626334, 0.09215204463300379, 0.09489798740652362, 0.09726395369586616, 0.10233059055981358, 0.10343055298479235, 0.10669720448779862, 0.10812652694748913, 0.10959887343024521, 0.11106711328454062, 0.11203780104148184, 0.11461259648174248, 0.11576875100648573, 0.11631048765606124, 0.11640059773364922, 0.12017504792778816, 0.11954770025533906, 0.11873838058947842, 0.12010793888549168, 0.12024876244397938, 0.12050040523947528], ""valid_recall20"": [0.075074577394763, 0.08319522704673517, 0.08236658932714618, 0.09231024196221412, 0.10241962214119987, 0.10971163407358303, 0.12114683460391117, 0.1337421279416639, 0.14700033145508784, 0.1544580709313888, 0.16738481935697713, 0.18014584023864766, 0.18743785217103082, 0.19771295989393436, 0.20633079217765993, 0.2129598939343719, 0.22141199867417966, 0.22605236990387803, 0.2306927411335764, 0.23483592973152137, 0.24627113026184952, 0.2469340404375207, 0.2548889625455751, 0.25820351342393105, 0.261518064302287, 0.26416970500497183, 0.26632416307590323, 0.2737819025522042, 0.27427908518395755, 0.27693072588664236, 0.2757706330792178, 0.28123964202850515, 0.28273118992376534, 0.28140536957242296, 0.2895260192243951, 0.2867086509777925, 0.2888631090487239]}",302.4868588447571
